,imagenet_class,original_score,perturbated_score
424,barbershop,1.3446352e-08,2.8770362e-09
425,barn,4.889277e-09,5.2958296e-09
426,barometer,1.3862771e-07,3.1270126e-08
427,"barrel, cask",6.7951163e-07,2.897371e-07
428,"barrow, garden cart, lawn cart, wheelbarrow",3.6141287e-07,4.4988738e-07
429,baseball,3.027681e-08,3.250028e-08
430,basketball,3.0579994e-08,6.617281e-09
431,bassinet,1.05379755e-07,2.517283e-08
432,bassoon,1.6667965e-08,2.0273516e-08
433,"bathing cap, swimming cap",3.492298e-08,1.4644199e-07
434,bath towel,5.7041863e-05,1.0199976e-05
435,"bathtub, bathing tub, bath, tub",1.2158656e-05,1.8460851e-06
436,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",3.137679e-08,2.098264e-08
437,"beacon, lighthouse, beacon light, pharos",1.4499428e-06,2.895766e-05
438,beaker,4.702407e-07,7.1882886e-07
439,"bearskin, busby, shako",1.1170778e-06,7.477083e-07
440,beer bottle,2.3080183e-07,5.4796737e-06
441,beer glass,6.349554e-07,1.2486042e-06
442,"bell cote, bell cot",2.421917e-07,6.7859685e-07
443,bib,3.3086682e-08,2.1458291e-07
444,"bicycle-built-for-two, tandem bicycle, tandem",3.1250513e-09,1.1479284e-08
445,"bikini, two-piece",6.892649e-08,3.8424506e-07
446,"binder, ring-binder",6.471837e-07,2.0181781e-07
447,"binoculars, field glasses, opera glasses",4.51056e-08,2.772027e-07
448,birdhouse,7.1245054e-08,1.364357e-07
449,boathouse,1.3885123e-08,2.1899709e-08
450,"bobsled, bobsleigh, bob",2.1417854e-08,4.947685e-07
451,"bolo tie, bolo, bola tie, bola",5.999515e-08,1.2631062e-07
452,"bonnet, poke bonnet",1.038594e-06,1.390864e-06
453,bookcase,2.8030954e-07,1.9154376e-09
454,"bookshop, bookstore, bookstall",1.991601e-07,1.1300819e-08
455,bottlecap,2.669531e-07,2.3798007e-07
456,bow,1.12614735e-08,1.3846244e-07
457,"bow tie, bow-tie, bowtie",5.2245607e-05,1.4001874e-05
458,"brass, memorial tablet, plaque",9.973687e-09,1.3546525e-09
459,"brassiere, bra, bandeau",3.2576455e-08,6.225812e-07
460,"breakwater, groin, groyne, mole, bulwark, seawall, jetty",5.362484e-08,8.1572927e-07
461,"breastplate, aegis, egis",5.7948554e-08,2.4925595e-07
462,broom,2.5959847e-07,2.077525e-07
463,"bucket, pail",2.5705753e-05,1.2866094e-05
464,buckle,1.6723527e-07,1.6389968e-07
465,bulletproof vest,1.1398779e-09,2.496036e-08
466,"bullet train, bullet",1.985411e-09,3.911208e-08
467,"butcher shop, meat market",5.831928e-10,6.851123e-11
468,"cab, hack, taxi, taxicab",5.0487746e-08,1.5543867e-07
469,"caldron, cauldron",1.0986595e-06,5.0629906e-06
470,"candle, taper, wax light",8.576727e-07,2.1029005e-07
471,cannon,4.0659764e-08,6.422727e-08
472,canoe,9.435696e-09,3.5295884e-08
473,"can opener, tin opener",1.9797956e-07,8.214311e-07
474,cardigan,6.667832e-07,2.956695e-07
475,car mirror,1.949995e-08,3.8119577e-08
476,"carousel, carrousel, merry-go-round, roundabout, whirligig",5.8305222e-08,6.1711027e-09
477,"carpenter's kit, tool kit",1.2772023e-08,1.8027649e-08
478,carton,2.0558642e-05,1.3682342e-06
479,car wheel,2.5295317e-06,1.9500085e-06
480,"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM",7.67828e-09,2.118575e-09
481,cassette,9.9345236e-08,3.3209446e-08
482,cassette player,1.1317069e-08,2.8391893e-08
483,castle,7.648043e-08,5.815727e-07
484,catamaran,7.3048874e-08,2.0427108e-06
485,CD player,5.8671543e-09,5.724093e-09
486,"cello, violoncello",7.673653e-09,7.658295e-09
487,"cellular telephone, cellular phone, cellphone, cell, mobile phone",5.8314424e-07,4.1668733e-07
488,chain,1.6803652e-07,1.8742439e-07
489,chainlink fence,8.449834e-08,1.08452845e-07
490,"chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour",1.0978043e-07,1.7594739e-07
491,"chain saw, chainsaw",1.5340459e-09,2.7320937e-08
492,chest,4.6293945e-08,1.5970325e-09
493,"chiffonier, commode",2.8628608e-09,1.2051235e-10
494,"chime, bell, gong",1.8140486e-08,7.4148105e-08
495,"china cabinet, china closet",7.149044e-09,1.02880114e-10
496,Christmas stocking,3.1598192e-06,1.7156739e-06
497,"church, church building",5.684836e-07,8.0763704e-07
498,"cinema, movie theater, movie theatre, movie house, picture palace",3.0360673e-07,1.40020795e-08
499,"cleaver, meat cleaver, chopper",8.966043e-08,9.446503e-07
500,cliff dwelling,1.12028456e-10,8.235975e-11
501,cloak,1.282707e-07,1.7824539e-06
502,"clog, geta, patten, sabot",6.858045e-07,6.167179e-07
503,cocktail shaker,5.326204e-05,8.756477e-06
504,coffee mug,4.7073495e-06,6.8272166e-06
505,coffeepot,1.3636412e-07,1.325743e-05
506,"coil, spiral, volute, whorl, helix",8.538809e-07,1.2668345e-08
507,combination lock,1.55484e-07,1.6354829e-08
508,"computer keyboard, keypad",5.6416047e-06,2.9306656e-07
509,"confectionery, confectionary, candy store",9.068042e-09,4.9635196e-10
510,"container ship, containership, container vessel",4.872008e-09,2.2415927e-08
511,convertible,1.7221913e-08,3.501146e-08
512,"corkscrew, bottle screw",3.629302e-07,4.3148142e-07
513,"cornet, horn, trumpet, trump",1.0638599e-07,3.72506e-08
514,cowboy boot,6.499875e-07,3.599202e-07
515,"cowboy hat, ten-gallon hat",9.8958395e-08,5.379868e-07
516,cradle,7.988874e-08,3.9951087e-09
517,crane,1.5200952e-08,2.2827411e-08
518,crash helmet,2.5007793e-08,1.1272118e-07
519,crate,3.4474814e-07,6.710421e-09
520,"crib, cot",2.3437774e-08,1.6546123e-09
521,Crock Pot,8.213106e-08,2.1859897e-08
522,croquet ball,1.1993922e-07,2.9650758e-07
523,crutch,6.151743e-08,2.812429e-08
524,cuirass,5.3371148e-09,3.0712894e-08
525,"dam, dike, dyke",2.480413e-07,5.598191e-07
526,desk,8.7162995e-08,5.231367e-09
527,desktop computer,1.9167592e-08,1.5428279e-08
528,"dial telephone, dial phone",1.4545574e-08,2.3805596e-10
529,"diaper, nappy, napkin",2.0385077e-07,6.85248e-08
530,digital clock,1.5706922e-08,1.414742e-08
531,digital watch,6.9327704e-08,3.0788954e-07
532,"dining table, board",1.10861244e-07,1.7440924e-09
533,"dishrag, dishcloth",3.0195392e-07,3.5558198e-08
534,"dishwasher, dish washer, dishwashing machine",1.1934926e-06,3.9246873e-07
535,"disk brake, disc brake",1.5509686e-09,1.2382668e-09
536,"dock, dockage, docking facility",3.85935e-09,9.059963e-09
537,"dogsled, dog sled, dog sleigh",1.07995435e-08,2.4812973e-08
538,dome,1.6427967e-08,8.889478e-08
539,"doormat, welcome mat",0.0004025845,1.1270507e-05
540,"drilling platform, offshore rig",2.6530924e-09,4.0946986e-08
541,"drum, membranophone, tympan",3.245657e-08,1.5179994e-08
542,drumstick,3.3491965e-08,2.1166287e-09
543,dumbbell,2.3321332e-05,1.5440858e-07
544,Dutch oven,1.9988466e-09,3.1703467e-09
545,"electric fan, blower",4.007752e-08,4.946522e-08
546,electric guitar,4.1786016e-08,2.0993579e-07
547,electric locomotive,1.2294817e-10,6.80601e-10
548,entertainment center,7.7823e-09,5.198877e-10
549,envelope,7.215654e-08,2.3457659e-08
550,espresso maker,7.3788637e-09,2.2969399e-08
551,face powder,2.1137896e-07,2.3450054e-08
552,"feather boa, boa",4.6343048e-05,3.648607e-06
553,"file, file cabinet, filing cabinet",1.0742616e-08,2.57505e-10
554,fireboat,1.7387336e-08,9.428659e-08
555,"fire engine, fire truck",9.7862465e-09,5.3321325e-10
556,"fire screen, fireguard",2.818463e-07,1.8855161e-06
557,"flagpole, flagstaff",2.8835515e-07,4.3957974e-07
558,"flute, transverse flute",2.4476725e-07,8.3985086e-08
559,folding chair,3.442033e-08,2.0936735e-09
560,football helmet,1.9870146e-08,3.2316876e-08
561,forklift,4.7097558e-08,1.6816891e-08
562,fountain,2.6010314e-06,8.7745536e-07
563,fountain pen,1.6868739e-06,1.6569409e-06
564,four-poster,1.2514912e-08,9.721696e-10
565,freight car,2.326291e-09,1.9776543e-09
566,"French horn, horn",1.4316066e-06,4.981374e-08
567,"frying pan, frypan, skillet",7.095863e-08,8.792785e-08
568,fur coat,1.6141611e-06,5.7003337e-08
569,"garbage truck, dustcart",1.4174866e-09,5.0443694e-09
570,"gasmask, respirator, gas helmet",4.609746e-08,2.848759e-07
571,"gas pump, gasoline pump, petrol pump, island dispenser",3.1820653e-09,1.9108437e-09
572,goblet,2.6150096e-06,6.172075e-07
573,go-kart,9.178326e-08,1.5934948e-08
574,golf ball,2.2787578e-08,2.6258797e-07
575,"golfcart, golf cart",2.4804507e-09,9.24195e-09
576,gondola,7.1383752e-09,3.1343435e-09
577,"gong, tam-tam",9.321497e-09,4.9399387e-09
578,gown,3.7596513e-07,8.830273e-06
579,"grand piano, grand",2.391085e-08,1.6052659e-09
580,"greenhouse, nursery, glasshouse",1.8924953e-07,1.4891097e-08
581,"grille, radiator grille",2.147717e-08,2.0660721e-08
582,"grocery store, grocery, food market, market",3.5254113e-09,3.27873e-09
583,guillotine,6.470402e-08,5.6748486e-09
584,hair slide,3.8551167e-07,1.3248062e-07
585,hair spray,2.591919e-06,7.2979446e-07
586,half track,1.062824e-08,3.2362755e-09
587,hammer,2.119844e-07,3.342288e-07
588,hamper,1.6928979e-06,5.2755104e-07
589,"hand blower, blow dryer, blow drier, hair dryer, hair drier",9.84187e-07,6.911295e-07
590,"hand-held computer, hand-held microcomputer",1.7440579e-08,6.108594e-08
591,"handkerchief, hankie, hanky, hankey",1.0686387e-06,7.5589963e-07
592,"hard disc, hard disk, fixed disk",3.699389e-08,1.9786023e-08
593,"harmonica, mouth organ, harp, mouth harp",4.006386e-07,9.135481e-09
594,harp,1.3378974e-07,3.246441e-08
595,"harvester, reaper",2.7048108e-09,2.3802082e-08
596,hatchet,2.0940554e-08,1.7025376e-07
597,holster,4.8265214e-09,5.7002687e-08
598,"home theater, home theatre",8.564679e-09,2.4897062e-09
599,honeycomb,2.3957676e-09,4.224185e-09
600,"hook, claw",2.200332e-07,4.01319e-07
601,"hoopskirt, crinoline",3.843045e-08,4.262703e-07
602,"horizontal bar, high bar",4.0813372e-08,1.6060966e-08
603,"horse cart, horse-cart",5.48631e-09,3.1354495e-09
604,hourglass,4.6494085e-07,2.174532e-07
605,iPod,4.184041e-08,1.1126295e-08
606,"iron, smoothing iron",5.906527e-07,1.0098236e-06
607,jack-o'-lantern,7.80737e-08,4.2354582e-08
608,"jean, blue jean, denim",5.335749e-06,3.6677634e-06
609,"jeep, landrover",6.6071304e-10,6.579337e-09
610,"jersey, T-shirt, tee shirt",3.402023e-08,8.4635593e-07
611,jigsaw puzzle,1.5279014e-06,2.1670812e-07
612,"jinrikisha, ricksha, rickshaw",1.880732e-09,2.2524335e-10
613,joystick,6.319286e-08,2.6460205e-07
614,kimono,1.0315783e-06,6.954409e-07
615,knee pad,1.2918443e-07,2.4671786e-07
616,knot,1.3903762e-07,1.1661947e-08
617,"lab coat, laboratory coat",6.9815094e-08,4.0876273e-07
618,ladle,1.9447615e-08,1.4476674e-08
619,"lampshade, lamp shade",1.8516272e-07,4.5147462e-07
620,"laptop, laptop computer",1.9570468e-06,1.0209546e-06
621,"lawn mower, mower",7.7370444e-08,1.3164285e-07
622,"lens cap, lens cover",1.7564926e-05,1.4815048e-06
623,"letter opener, paper knife, paperknife",1.0891779e-07,2.237828e-07
624,library,7.4179036e-07,8.933957e-09
625,lifeboat,8.65211e-09,2.6225536e-07
626,"lighter, light, igniter, ignitor",3.4027158e-05,1.9089022e-05
627,"limousine, limo",1.8384972e-07,9.048691e-08
628,"liner, ocean liner",1.14634515e-08,9.093397e-08
629,"lipstick, lip rouge",1.5305075e-06,1.2252946e-07
630,Loafer,2.2612188e-08,6.7976366e-08
631,lotion,8.905627e-07,1.8990477e-07
632,"loudspeaker, speaker, speaker unit, loudspeaker system, speaker system",1.9712891e-07,2.4922267e-07
633,"loupe, jeweler's loupe",3.086329e-07,8.766077e-08
634,"lumbermill, sawmill",6.0200384e-10,3.5241768e-10
635,magnetic compass,4.9434984e-08,6.346665e-08
636,"mailbag, postbag",5.8327355e-08,6.790862e-07
637,"mailbox, letter box",5.6334862e-08,2.5430273e-09
638,maillot,2.6977395e-07,2.8620689e-06
639,"maillot, tank suit",1.6567161e-06,8.02276e-06
640,manhole cover,2.0976211e-08,1.3988545e-08
641,maraca,2.7925571e-08,4.624696e-08
642,"marimba, xylophone",2.0095895e-08,9.144175e-10
643,mask,2.1797763e-07,8.2757214e-07
644,matchstick,9.8726886e-08,2.0896202e-07
645,maypole,7.1734125e-09,1.1327788e-09
646,"maze, labyrinth",3.9196273e-08,2.5213467e-09
647,measuring cup,7.6378825e-08,6.2954484e-08
648,"medicine chest, medicine cabinet",1.3072953e-07,1.3508397e-08
649,"megalith, megalithic structure",5.0903215e-09,1.8101481e-07
650,"microphone, mike",2.1118635e-07,1.8276452e-07
651,"microwave, microwave oven",1.8816408e-08,2.1005304e-08
652,military uniform,2.4490161e-08,2.6505878e-08
653,milk can,4.1796483e-07,2.0378056e-06
654,minibus,5.8108904e-09,6.2022436e-09
655,"miniskirt, mini",1.2045436e-07,3.5930114e-07
656,minivan,7.154733e-09,2.0349216e-08
657,missile,9.523927e-08,1.1245812e-05
658,mitten,3.2380053e-06,3.41681e-07
659,mixing bowl,1.0033053e-06,8.1282764e-08
660,"mobile home, manufactured home",5.887268e-08,1.4710092e-08
661,Model T,9.52191e-10,2.0540664e-10
662,modem,3.5800065e-09,1.2444756e-08
663,monastery,6.534959e-08,3.0471732e-08
664,monitor,1.4554469e-06,2.4293213e-06
665,moped,3.110092e-08,1.1761437e-07
666,mortar,8.4461806e-07,2.0540223e-07
667,mortarboard,1.3784621e-07,4.547458e-07
668,mosque,1.3197623e-08,4.898963e-09
669,mosquito net,4.095147e-08,7.024284e-09
670,"motor scooter, scooter",2.3222526e-07,1.5978211e-06
671,"mountain bike, all-terrain bike, off-roader",1.977697e-09,4.3555435e-08
672,mountain tent,9.272622e-10,3.5819232e-07
673,"mouse, computer mouse",1.7376522e-05,1.9961035e-06
674,mousetrap,1.4377163e-07,8.022309e-08
675,moving van,3.412328e-09,2.2301665e-09
676,muzzle,3.0804685e-07,1.4537078e-06
677,nail,8.733918e-09,8.17013e-09
678,neck brace,8.548004e-08,1.6788937e-07
679,necklace,7.259694e-07,2.1099145e-06
680,nipple,1.5886327e-06,9.941099e-07
681,"notebook, notebook computer",3.080689e-07,2.8863502e-07
682,obelisk,6.15429e-08,1.3721018e-08
683,"oboe, hautboy, hautbois",4.799333e-08,3.8869267e-08
684,"ocarina, sweet potato",4.0294513e-08,4.4996863e-08
685,"odometer, hodometer, mileometer, milometer",9.520312e-10,1.1525263e-09
686,oil filter,4.014548e-07,1.4712217e-07
687,"organ, pipe organ",1.6369164e-08,9.651451e-10
688,"oscilloscope, scope, cathode-ray oscilloscope, CRO",1.2710272e-08,1.3978297e-09
689,overskirt,1.9962187e-08,4.207713e-07
690,oxcart,2.453591e-10,2.6037889e-10
691,oxygen mask,1.7233676e-08,2.983913e-08
692,packet,2.9829533e-08,1.3319435e-07
693,"paddle, boat paddle",4.614564e-09,2.6091223e-07
694,"paddlewheel, paddle wheel",7.958878e-09,2.6219696e-10
695,padlock,8.367703e-08,1.30241435e-08
696,paintbrush,6.208906e-07,3.3869787e-07
697,"pajama, pyjama, pj's, jammies",1.5036017e-07,1.7220026e-08
698,palace,1.9336404e-07,1.2208081e-08
699,"panpipe, pandean pipe, syrinx",1.7512137e-07,5.404034e-08
700,paper towel,1.7650162e-05,5.8457963e-06
701,"parachute, chute",2.8372586e-08,1.1623066e-06
702,"parallel bars, bars",4.5559685e-09,1.2139599e-09
703,park bench,8.3972814e-08,1.955741e-08
704,parking meter,2.739265e-08,3.293247e-08
705,"passenger car, coach, carriage",8.2715007e-10,2.2746385e-09
706,"patio, terrace",2.391345e-08,3.8148142e-09
707,"pay-phone, pay-station",4.6961817e-09,3.4586903e-10
708,"pedestal, plinth, footstall",1.1495913e-06,8.791729e-08
709,"pencil box, pencil case",9.498181e-07,1.3067215e-06
710,pencil sharpener,6.860069e-08,4.694987e-09
711,"perfume, essence",3.3570757e-06,3.327745e-06
712,Petri dish,3.4102932e-08,1.8211779e-09
713,photocopier,2.4381322e-07,5.6459495e-08
714,"pick, plectrum, plectron",1.8116948e-07,5.9467173e-08
715,pickelhaube,7.708818e-09,5.6265346e-08
716,"picket fence, paling",4.0043307e-07,5.9953555e-07
717,"pickup, pickup truck",1.8809986e-08,4.287941e-09
718,pier,1.1647706e-08,2.3379851e-08
719,"piggy bank, penny bank",5.571607e-07,4.2395496e-07
720,pill bottle,4.4158032e-06,6.3272324e-07
721,pillow,6.7244264e-06,1.08054455e-05
722,ping-pong ball,2.888178e-05,2.67564e-06
723,pinwheel,1.09653605e-07,6.815773e-08
724,"pirate, pirate ship",6.9243877e-09,7.350895e-08
725,"pitcher, ewer",1.3543823e-05,0.00023628389
726,"plane, carpenter's plane, woodworking plane",1.3771564e-10,9.406873e-11
727,planetarium,3.5682962e-08,2.9240898e-08
728,plastic bag,1.2084033e-06,7.65612e-07
729,plate rack,9.3132925e-08,1.3696982e-09
730,"plow, plough",1.7503821e-09,1.02916715e-08
731,"plunger, plumber's helper",2.2119437e-07,4.0996454e-08
732,"Polaroid camera, Polaroid Land camera",9.384524e-09,2.5057574e-08
733,pole,5.294011e-07,8.148238e-08
734,"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",7.5024265e-10,2.143446e-09
735,poncho,2.3259427e-07,8.6481526e-07
736,"pool table, billiard table, snooker table",3.5333176e-07,3.5726792e-08
737,"pop bottle, soda bottle",2.5467136e-07,1.0402555e-06
738,"pot, flowerpot",2.6820212e-06,5.302799e-07
739,potter's wheel,1.02073034e-08,2.1940212e-09
740,power drill,1.7650767e-07,4.1347187e-07
741,"prayer rug, prayer mat",1.1789773e-06,5.281317e-08
742,printer,2.9476007e-07,8.701542e-08
743,"prison, prison house",1.020693e-07,4.9000466e-09
744,"projectile, missile",2.837298e-07,1.0105428e-05
745,projector,5.7400626e-08,1.0057696e-08
746,"puck, hockey puck",1.464991e-07,1.7800026e-08
747,"punching bag, punch bag, punching ball, punchball",3.8122623e-06,7.0850533e-06
748,purse,1.0526534e-07,9.016478e-07
749,"quill, quill pen",4.1575304e-06,5.4721118e-06
750,"quilt, comforter, comfort, puff",1.197307e-06,7.605604e-08
751,"racer, race car, racing car",1.556998e-08,1.2830131e-07
752,"racket, racquet",5.7348863e-08,1.0747231e-06
753,radiator,2.018114e-05,4.97837e-07
754,"radio, wireless",6.7136554e-08,8.68458e-08
755,"radio telescope, radio reflector",5.0553535e-09,2.490453e-08
756,rain barrel,1.8689921e-07,2.3911826e-07
757,"recreational vehicle, RV, R.V.",1.1594554e-08,8.86866e-09
758,reel,3.7139955e-08,1.1839108e-07
759,reflex camera,6.3242055e-08,1.1745553e-07
760,"refrigerator, icebox",2.1046475e-07,6.771226e-08
761,"remote control, remote",9.718089e-06,1.2596316e-06
762,"restaurant, eating house, eating place, eatery",1.0786575e-08,2.078942e-09
763,"revolver, six-gun, six-shooter",1.0497042e-07,9.180845e-07
764,rifle,5.6353646e-09,2.191606e-07
765,"rocking chair, rocker",4.8176112e-08,9.988623e-09
766,rotisserie,1.7709635e-10,5.4111007e-11
767,"rubber eraser, rubber, pencil eraser",4.3887994e-06,8.8834406e-07
768,rugby ball,7.586022e-08,3.863992e-07
769,"rule, ruler",7.1372796e-07,8.6518945e-08
770,running shoe,6.5292716e-06,3.4278496e-06
771,safe,3.4900943e-08,2.8249274e-09
772,safety pin,5.1598477e-07,6.737836e-07
773,"saltshaker, salt shaker",2.0840196e-05,3.597862e-06
774,sandal,1.1411221e-07,1.6268858e-07
775,sarong,2.1925692e-07,1.03426e-06
776,"sax, saxophone",6.622769e-08,4.62827e-08
777,scabbard,4.930221e-08,4.375936e-08
778,"scale, weighing machine",7.4799766e-07,3.3569002e-08
779,school bus,6.3389725e-09,2.4541766e-08
780,schooner,1.2559175e-08,5.4900175e-07
781,scoreboard,1.3757236e-09,2.5120583e-09
782,"screen, CRT screen",6.6356574e-07,4.4737763e-07
783,screw,1.4582014e-07,2.9890337e-08
784,screwdriver,5.523769e-07,6.57871e-07
785,"seat belt, seatbelt",1.03104966e-07,5.180834e-07
786,sewing machine,3.08413e-08,4.956786e-09
787,"shield, buckler",3.2398614e-08,2.8241152e-08
788,"shoe shop, shoe-shop, shoe store",6.922966e-08,7.61579e-09
789,shoji,4.0099374e-07,1.2374622e-08
790,shopping basket,3.6402557e-07,8.065897e-08
791,shopping cart,5.0936844e-08,3.581146e-08
792,shovel,4.8735725e-08,1.8663779e-07
793,shower cap,3.3012822e-07,9.5436235e-08
794,shower curtain,6.8843715e-06,3.1166994e-06
795,ski,1.6089032e-08,5.687126e-07
796,ski mask,9.094782e-08,5.337595e-07
797,sleeping bag,1.5109968e-06,3.6735428e-06
798,"slide rule, slipstick",1.2218479e-08,1.9008506e-09
799,sliding door,5.214286e-07,4.9486076e-08
800,"slot, one-armed bandit",3.625448e-09,1.1154763e-09
801,snorkel,1.7631182e-09,8.210532e-08
802,snowmobile,1.476595e-09,9.795286e-07
803,"snowplow, snowplough",8.900087e-08,1.4569458e-06
804,soap dispenser,1.5641197e-06,1.7737718e-06
805,soccer ball,2.458089e-07,3.1177652e-07
806,sock,6.5115114e-06,1.2063172e-06
807,"solar dish, solar collector, solar furnace",3.615961e-08,5.2175086e-08
808,sombrero,7.5394155e-08,2.9794426e-08
809,soup bowl,1.5540543e-07,2.2515808e-08
810,space bar,2.4515959e-08,6.485422e-08
811,space heater,4.385402e-06,1.3824772e-06
812,space shuttle,7.083355e-08,1.092039e-06
813,spatula,3.4992855e-08,2.2071472e-08
814,speedboat,3.496552e-07,1.2190123e-05
815,"spider web, spider's web",2.4524691e-09,2.6355385e-09
816,spindle,2.9307097e-07,3.107457e-08
817,"sports car, sport car",2.2325654e-08,1.2085296e-07
818,"spotlight, spot",5.4188645e-06,1.1278456e-06
819,stage,7.0869457e-09,2.0830155e-08
820,steam locomotive,7.6285855e-10,7.568021e-09
821,steel arch bridge,1.3510513e-09,3.076905e-09
822,steel drum,9.2693686e-10,4.4531756e-10
823,stethoscope,6.336134e-08,3.5212505e-08
824,stole,9.0261534e-07,4.5022045e-07
825,stone wall,7.2378414e-09,3.312385e-08
826,"stopwatch, stop watch",2.6391282e-08,3.9062503e-08
827,stove,2.8137848e-07,1.6610566e-07
828,strainer,3.5243593e-07,5.528518e-07
829,"streetcar, tram, tramcar, trolley, trolley car",9.062492e-09,1.2953234e-09
830,stretcher,1.1067209e-08,1.1198192e-08
831,"studio couch, day bed",1.0499981e-06,1.5478122e-08
832,"stupa, tope",1.635874e-08,5.7324105e-08
833,"submarine, pigboat, sub, U-boat",6.54104e-09,1.977943e-07
834,"suit, suit of clothes",2.2246621e-07,7.162784e-07
835,sundial,2.4814552e-08,7.1656396e-09
836,sunglass,2.831663e-08,6.88322e-07
837,"sunglasses, dark glasses, shades",7.920735e-08,3.753501e-07
838,"sunscreen, sunblock, sun blocker",1.8329474e-07,1.9925798e-07
839,suspension bridge,4.8544773e-09,8.986445e-08
840,"swab, swob, mop",2.1915941e-06,1.2892143e-07
841,sweatshirt,5.9130303e-07,6.16665e-07
842,"swimming trunks, bathing trunks",6.383698e-08,1.2087885e-06
843,swing,8.1465956e-08,1.7633264e-08
844,"switch, electric switch, electrical switch",2.3074152e-07,5.4263126e-08
845,syringe,1.1382175e-06,3.8060128e-07
846,table lamp,1.9746271e-07,7.311452e-07
847,"tank, army tank, armored combat vehicle, armoured combat vehicle",2.3164617e-09,4.2614507e-09
848,tape player,2.0295314e-08,2.8142319e-08
849,teapot,2.1161759e-07,7.839518e-07
850,"teddy, teddy bear",2.6365058e-07,1.193407e-07
851,"television, television system",9.63334e-07,1.9712966e-06
852,tennis ball,1.2810861e-05,1.9157504e-05
853,"thatch, thatched roof",4.0152868e-09,1.4858492e-09
854,"theater curtain, theatre curtain",1.2833434e-07,1.8927008e-08
855,thimble,8.992526e-05,8.970352e-05
856,"thresher, thrasher, threshing machine",3.8627948e-10,3.356961e-10
857,throne,9.242235e-08,6.1109686e-09
858,tile roof,9.907498e-07,9.291616e-09
859,toaster,2.1086294e-07,1.0051257e-07
860,"tobacco shop, tobacconist shop, tobacconist",1.4472819e-08,4.125671e-09
861,toilet seat,1.1687108e-06,5.7966616e-07
862,torch,5.487828e-07,4.1195476e-06
863,totem pole,1.2713177e-07,1.4047669e-07
864,"tow truck, tow car, wrecker",4.636886e-09,3.208391e-09
865,toyshop,5.6748334e-08,2.921358e-08
866,tractor,6.7130115e-09,6.2334458e-09
867,"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi",2.3413145e-09,1.1140628e-08
868,tray,1.9242184e-07,1.2041706e-07
869,trench coat,8.409651e-09,6.820975e-08
870,"tricycle, trike, velocipede",1.2787338e-07,6.866662e-08
871,trimaran,1.3623965e-08,1.392847e-06
872,tripod,2.281154e-08,9.551053e-08
873,triumphal arch,1.2277953e-07,8.176912e-09
874,"trolleybus, trolley coach, trackless trolley",1.8843298e-09,2.4543992e-10
875,trombone,2.893097e-08,2.4999367e-09
876,"tub, vat",4.61092e-06,9.547505e-07
877,turnstile,5.2779945e-09,1.0514587e-09
878,typewriter keyboard,7.851285e-09,6.5277375e-09
879,umbrella,2.163985e-07,9.844613e-07
880,"unicycle, monocycle",2.9712895e-08,7.569093e-08
881,"upright, upright piano",1.1443354e-08,1.15959055e-10
882,"vacuum, vacuum cleaner",2.0156462e-07,5.898158e-07
883,vase,6.4883934e-05,6.687436e-05
884,vault,4.779382e-08,2.5922198e-09
885,velvet,8.5096e-07,1.1225795e-07
886,vending machine,7.50296e-09,4.94686e-09
887,vestment,8.2344386e-08,4.739301e-08
888,viaduct,1.9171468e-08,4.5294197e-08
889,"violin, fiddle",3.8506488e-07,9.6725806e-08
890,volleyball,8.320431e-09,1.0395028e-08
891,waffle iron,3.7682732e-09,2.6857723e-09
892,wall clock,1.2480902e-07,8.0594546e-08
893,"wallet, billfold, notecase, pocketbook",1.752024e-07,8.859213e-08
894,"wardrobe, closet, press",2.249991e-07,7.207818e-09
895,"warplane, military plane",1.5544841e-09,2.926292e-07
896,"washbasin, handbasin, washbowl, lavabo, wash-hand basin",2.8154196e-05,2.8705824e-07
897,"washer, automatic washer, washing machine",1.2729452e-06,5.3254377e-07
898,water bottle,4.030962e-06,1.1288707e-05
899,water jug,1.3195939e-06,6.321534e-05
900,water tower,1.3637511e-08,4.019784e-08
901,whiskey jug,3.8709562e-08,8.0412474e-07
902,whistle,9.9149595e-08,2.2385217e-07
903,wig,6.3116823e-07,7.0046994e-08
904,window screen,3.4082823e-05,7.286432e-06
905,window shade,4.2885517e-06,8.516686e-08
906,Windsor tie,1.0159514e-06,4.5389115e-06
907,wine bottle,8.483117e-08,6.4286803e-07
908,wing,2.4948037e-09,1.6888283e-08
909,wok,1.3074087e-07,1.0863897e-07
910,wooden spoon,6.54721e-08,8.445699e-09
911,"wool, woolen, woollen",5.279352e-06,1.003542e-06
912,"worm fence, snake fence, snake-rail fence, Virginia fence",3.9998785e-08,5.0061266e-07
913,wreck,4.772948e-09,2.9288229e-08
914,yawl,7.100355e-09,7.454392e-07
915,yurt,2.350916e-10,1.7230204e-09
916,"web site, website, internet site, site",3.5988627e-08,9.2777206e-08
917,comic book,6.795065e-07,4.944143e-07
918,"crossword puzzle, crossword",9.385237e-06,1.6047932e-07
