,imagenet_class,original_score,perturbated_score
425,barn,3.6598117e-08,3.5933403e-09
426,barometer,1.4407833e-09,6.163691e-11
427,"barrel, cask",8.7365684e-08,1.9679113e-08
428,"barrow, garden cart, lawn cart, wheelbarrow",5.4867892e-09,5.6518346e-09
429,baseball,5.0306864e-10,9.102311e-11
430,basketball,1.6282303e-09,1.6681087e-10
431,bassinet,7.431626e-10,3.089313e-11
432,bassoon,2.1157571e-09,8.924809e-11
433,"bathing cap, swimming cap",1.8870745e-08,1.1307842e-07
434,bath towel,3.5915635e-09,1.7723832e-10
435,"bathtub, bathing tub, bath, tub",5.321035e-08,7.1797097e-09
436,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",0.06314037,0.00024331146
437,"beacon, lighthouse, beacon light, pharos",8.230918e-08,5.499389e-08
438,beaker,1.2288652e-09,1.6345128e-10
439,"bearskin, busby, shako",2.9227176e-09,3.3231234e-10
440,beer bottle,8.208228e-09,1.8640154e-09
441,beer glass,7.482335e-09,1.5111448e-09
442,"bell cote, bell cot",4.7886664e-09,2.703665e-10
443,bib,2.6037653e-10,3.352157e-11
444,"bicycle-built-for-two, tandem bicycle, tandem",9.195533e-09,1.0898114e-10
445,"bikini, two-piece",9.736257e-08,2.7715288e-08
446,"binder, ring-binder",6.275149e-08,2.6883565e-10
447,"binoculars, field glasses, opera glasses",2.6864896e-06,3.4170802e-07
448,birdhouse,2.0266969e-10,5.843685e-11
449,boathouse,4.1384023e-08,4.347322e-08
450,"bobsled, bobsleigh, bob",3.037947e-08,3.245359e-07
451,"bolo tie, bolo, bola tie, bola",3.4688539e-09,5.4463833e-11
452,"bonnet, poke bonnet",4.775357e-10,7.436674e-11
453,bookcase,1.4090185e-10,2.2331917e-12
454,"bookshop, bookstore, bookstall",2.4479023e-09,4.5128776e-11
455,bottlecap,3.872356e-07,9.4374116e-08
456,bow,4.6814415e-09,4.2643392e-10
457,"bow tie, bow-tie, bowtie",1.00280516e-07,3.9426222e-09
458,"brass, memorial tablet, plaque",9.473755e-10,2.1742951e-11
459,"brassiere, bra, bandeau",7.933368e-09,4.5024934e-10
460,"breakwater, groin, groyne, mole, bulwark, seawall, jetty",1.6686535e-08,6.77659e-07
461,"breastplate, aegis, egis",3.3275395e-08,2.1913047e-09
462,broom,8.808445e-09,2.404819e-09
463,"bucket, pail",3.2436816e-08,1.14962315e-08
464,buckle,4.4299924e-07,9.385922e-09
465,bulletproof vest,1.1137334e-09,9.410925e-10
466,"bullet train, bullet",5.981648e-08,2.5188076e-08
467,"butcher shop, meat market",2.516807e-09,6.866723e-11
468,"cab, hack, taxi, taxicab",0.00072518,0.00032677062
469,"caldron, cauldron",3.0654263e-08,1.5111395e-08
470,"candle, taper, wax light",3.5969725e-09,1.549088e-10
471,cannon,6.802073e-08,2.9065212e-08
472,canoe,5.089004e-07,1.676811e-06
473,"can opener, tin opener",2.2493367e-08,7.7129325e-10
474,cardigan,4.312121e-09,8.4566e-10
475,car mirror,5.0357175e-06,3.1143028e-07
476,"carousel, carrousel, merry-go-round, roundabout, whirligig",1.9802e-08,7.117857e-10
477,"carpenter's kit, tool kit",3.0041278e-09,3.7054945e-10
478,carton,4.3670716e-09,1.998176e-09
479,car wheel,0.13146865,0.0022830167
480,"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM",4.06404e-10,3.3130713e-11
481,cassette,2.2000531e-08,1.1824952e-08
482,cassette player,3.704853e-06,4.3072902e-07
483,castle,8.8243866e-09,3.482074e-09
484,catamaran,3.8195786e-08,1.2065979e-06
485,CD player,2.1424965e-07,7.753721e-09
486,"cello, violoncello",1.7583722e-09,1.5292922e-10
487,"cellular telephone, cellular phone, cellphone, cell, mobile phone",3.312192e-07,9.682053e-09
488,chain,1.0613109e-07,2.0364105e-08
489,chainlink fence,1.6462588e-08,2.3820848e-09
490,"chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour",5.941568e-09,4.5103069e-10
491,"chain saw, chainsaw",2.4203621e-09,2.014629e-08
492,chest,1.9987974e-08,2.0925217e-09
493,"chiffonier, commode",5.792339e-10,1.4519916e-11
494,"chime, bell, gong",2.1324234e-10,2.6402778e-11
495,"china cabinet, china closet",2.5878769e-10,4.880726e-12
496,Christmas stocking,4.8605293e-11,6.039067e-12
497,"church, church building",7.921359e-08,2.1929938e-09
498,"cinema, movie theater, movie theatre, movie house, picture palace",4.604096e-07,5.557349e-09
499,"cleaver, meat cleaver, chopper",6.277902e-10,4.5451937e-11
500,cliff dwelling,2.0462305e-10,1.7593005e-11
501,cloak,3.2631668e-08,2.369013e-09
502,"clog, geta, patten, sabot",9.8409224e-08,1.9165366e-08
503,cocktail shaker,5.579639e-09,1.8953521e-10
504,coffee mug,3.5413432e-08,1.6094737e-09
505,coffeepot,1.8743041e-08,6.859989e-09
506,"coil, spiral, volute, whorl, helix",1.0193162e-07,9.147968e-10
507,combination lock,2.9479635e-08,2.073661e-09
508,"computer keyboard, keypad",1.4367089e-08,3.0917031e-09
509,"confectionery, confectionary, candy store",8.203001e-09,2.47681e-10
510,"container ship, containership, container vessel",1.7584904e-08,5.8039194e-07
511,convertible,0.10372113,0.0005904228
512,"corkscrew, bottle screw",1.751589e-07,8.632261e-10
513,"cornet, horn, trumpet, trump",3.3711395e-08,6.332601e-10
514,cowboy boot,9.26631e-09,1.5614876e-10
515,"cowboy hat, ten-gallon hat",2.4759558e-08,7.637676e-09
516,cradle,1.3351297e-09,1.12354376e-10
517,crane,8.2509555e-09,5.702002e-08
518,crash helmet,1.4647899e-06,5.3398907e-07
519,crate,4.2820907e-09,6.0848476e-10
520,"crib, cot",2.1250865e-10,4.0482713e-12
521,Crock Pot,5.924695e-09,2.5871183e-10
522,croquet ball,5.0293743e-09,7.613509e-11
523,crutch,1.7970744e-07,7.3617854e-09
524,cuirass,9.888798e-10,1.6980593e-10
525,"dam, dike, dyke",1.1865544e-08,1.5238089e-07
526,desk,4.157245e-09,2.2730565e-10
527,desktop computer,1.0458332e-08,3.3165384e-10
528,"dial telephone, dial phone",1.3614849e-07,6.554405e-09
529,"diaper, nappy, napkin",1.0224325e-09,4.8704646e-10
530,digital clock,2.5261926e-07,9.582186e-09
531,digital watch,1.825148e-07,6.816608e-09
532,"dining table, board",1.6103662e-09,2.652594e-11
533,"dishrag, dishcloth",5.3935194e-09,1.2581199e-10
534,"dishwasher, dish washer, dishwashing machine",7.626793e-10,9.819332e-11
535,"disk brake, disc brake",6.834925e-08,9.1779245e-10
536,"dock, dockage, docking facility",5.3196043e-08,3.621437e-07
537,"dogsled, dog sled, dog sleigh",6.607228e-10,3.8490224e-09
538,dome,2.6564e-07,1.4624972e-08
539,"doormat, welcome mat",5.7676255e-09,4.242548e-10
540,"drilling platform, offshore rig",1.8365967e-09,5.221475e-08
541,"drum, membranophone, tympan",2.2332531e-09,1.5832423e-10
542,drumstick,1.4228466e-09,2.0842075e-10
543,dumbbell,2.171885e-08,8.276442e-10
544,Dutch oven,1.5355974e-08,2.1713094e-09
545,"electric fan, blower",2.141331e-08,1.0528766e-09
546,electric guitar,5.090193e-09,3.1316272e-09
547,electric locomotive,1.6970693e-08,3.3654942e-08
548,entertainment center,2.356618e-09,4.912549e-11
549,envelope,1.3087617e-09,4.339247e-11
550,espresso maker,8.4477e-09,3.2789124e-10
551,face powder,2.9575868e-09,1.5581346e-10
552,"feather boa, boa",7.6551e-09,2.2101126e-10
553,"file, file cabinet, filing cabinet",1.0163913e-09,1.5344337e-11
554,fireboat,6.566905e-08,7.4208942e-06
555,"fire engine, fire truck",7.047549e-07,3.8005868e-07
556,"fire screen, fireguard",1.8503801e-09,4.3853164e-11
557,"flagpole, flagstaff",1.365206e-07,1.38010305e-08
558,"flute, transverse flute",5.486635e-08,2.5033409e-09
559,folding chair,1.7764012e-08,1.4664008e-10
560,football helmet,1.4391033e-08,4.392294e-09
561,forklift,2.0876657e-08,1.5751785e-07
562,fountain,7.098622e-08,3.7120893e-07
563,fountain pen,4.2030618e-07,2.7886706e-09
564,four-poster,5.5593463e-10,4.531437e-12
565,freight car,7.499437e-09,1.2866306e-08
566,"French horn, horn",5.4408858e-08,1.6336434e-10
567,"frying pan, frypan, skillet",1.579247e-08,4.862883e-09
568,fur coat,9.1053315e-10,6.308912e-10
569,"garbage truck, dustcart",1.6386903e-08,3.689067e-08
570,"gasmask, respirator, gas helmet",1.5053544e-07,4.5681605e-09
571,"gas pump, gasoline pump, petrol pump, island dispenser",9.484532e-08,3.7682453e-09
572,goblet,8.4659755e-09,4.6500812e-10
573,go-kart,4.699137e-07,4.3672497e-07
574,golf ball,3.695824e-09,2.445467e-10
575,"golfcart, golf cart",3.1779763e-07,9.997063e-08
576,gondola,4.5358597e-09,9.1670943e-10
577,"gong, tam-tam",3.1672273e-10,1.9195263e-11
578,gown,4.7263118e-08,3.9408912e-10
579,"grand piano, grand",8.322157e-09,1.3493595e-09
580,"greenhouse, nursery, glasshouse",9.973987e-09,1.4871142e-10
581,"grille, radiator grille",0.1093132,0.0005999048
582,"grocery store, grocery, food market, market",1.4296945e-08,1.5915504e-10
583,guillotine,7.7680674e-11,6.7283755e-11
584,hair slide,3.3149556e-06,5.0976507e-08
585,hair spray,6.207133e-09,3.0706976e-10
586,half track,7.6006756e-08,1.1286439e-06
587,hammer,1.9802187e-08,5.3820846e-09
588,hamper,2.8505673e-09,8.9743296e-11
589,"hand blower, blow dryer, blow drier, hair dryer, hair drier",1.213826e-07,2.3868145e-09
590,"hand-held computer, hand-held microcomputer",4.7438874e-08,6.8527175e-09
591,"handkerchief, hankie, hanky, hankey",1.2430424e-09,2.6419249e-11
592,"hard disc, hard disk, fixed disk",3.817865e-09,6.445601e-10
593,"harmonica, mouth organ, harp, mouth harp",4.7738958e-08,3.23626e-09
594,harp,7.830803e-10,4.8367373e-11
595,"harvester, reaper",1.31080595e-08,2.0661342e-07
596,hatchet,2.875293e-09,1.1817776e-09
597,holster,1.3579778e-08,1.4411331e-09
598,"home theater, home theatre",1.06622814e-07,1.3613181e-09
599,honeycomb,7.976641e-09,1.0233189e-09
600,"hook, claw",3.2547998e-08,6.7154455e-09
601,"hoopskirt, crinoline",1.1976771e-09,2.5151981e-11
602,"horizontal bar, high bar",5.258075e-10,6.411817e-11
603,"horse cart, horse-cart",3.110162e-08,2.1148547e-09
604,hourglass,3.0679104e-09,3.3829575e-10
605,iPod,6.406682e-08,5.4768488e-09
606,"iron, smoothing iron",2.3538385e-08,4.9010143e-09
607,jack-o'-lantern,1.45647245e-08,2.018097e-09
608,"jean, blue jean, denim",1.5096752e-08,1.9322306e-09
609,"jeep, landrover",3.426555e-05,0.00024455978
610,"jersey, T-shirt, tee shirt",1.4202444e-08,2.992148e-10
611,jigsaw puzzle,4.8470156e-10,9.485019e-11
612,"jinrikisha, ricksha, rickshaw",6.229395e-09,7.408501e-11
613,joystick,1.1551203e-07,1.46095545e-08
614,kimono,1.2976705e-09,5.3262287e-11
615,knee pad,2.5538385e-09,6.7227085e-10
616,knot,4.3889834e-09,8.9385443e-10
617,"lab coat, laboratory coat",6.687727e-10,4.9314653e-11
618,ladle,4.65097e-08,7.5119505e-10
619,"lampshade, lamp shade",3.1510266e-09,2.1581775e-11
620,"laptop, laptop computer",9.125031e-08,1.14712195e-08
621,"lawn mower, mower",9.129531e-08,1.1800736e-07
622,"lens cap, lens cover",1.8790534e-07,3.9802064e-08
623,"letter opener, paper knife, paperknife",8.037803e-08,9.0100943e-10
624,library,2.4915023e-09,2.6487113e-11
625,lifeboat,2.6643366e-07,3.7465776e-05
626,"lighter, light, igniter, ignitor",2.842166e-07,3.6974917e-08
627,"limousine, limo",0.0004443306,7.583694e-06
628,"liner, ocean liner",2.4079904e-08,2.5002657e-07
629,"lipstick, lip rouge",1.9332514e-08,1.3000043e-10
630,Loafer,1.9836664e-08,1.8364051e-09
631,lotion,1.6157482e-08,2.0538879e-10
632,"loudspeaker, speaker, speaker unit, loudspeaker system, speaker system",6.782147e-07,2.8250065e-08
633,"loupe, jeweler's loupe",8.3701055e-09,2.3045178e-10
634,"lumbermill, sawmill",2.984049e-09,4.9299937e-09
635,magnetic compass,5.3887298e-08,2.5887337e-09
636,"mailbag, postbag",6.5940405e-08,3.2377416e-09
637,"mailbox, letter box",8.2972065e-08,3.9881916e-09
638,maillot,8.2050127e-07,8.1171436e-08
639,"maillot, tank suit",1.0323953e-07,3.0129335e-08
640,manhole cover,1.9553341e-09,2.498269e-10
641,maraca,6.851237e-09,7.757164e-10
642,"marimba, xylophone",2.6093083e-10,7.974325e-11
643,mask,5.965858e-09,6.2954486e-10
644,matchstick,3.0022775e-09,2.6399066e-10
645,maypole,5.2006244e-10,7.742389e-12
646,"maze, labyrinth",1.4550674e-08,8.6581986e-10
647,measuring cup,1.6217165e-08,7.561213e-10
648,"medicine chest, medicine cabinet",7.646891e-11,5.5500734e-12
649,"megalith, megalithic structure",2.0481956e-09,3.76173e-10
650,"microphone, mike",1.3460562e-08,6.450299e-10
651,"microwave, microwave oven",2.4083797e-09,1.6544835e-10
652,military uniform,9.803504e-09,5.18072e-09
653,milk can,1.0835171e-08,1.4186525e-09
654,minibus,2.488481e-06,1.1332289e-06
655,"miniskirt, mini",1.7774265e-06,2.0234593e-08
656,minivan,0.0003222343,4.6485766e-05
657,missile,7.489256e-08,5.7701766e-07
658,mitten,1.0990965e-09,3.4388672e-10
659,mixing bowl,4.4433566e-08,2.1683795e-09
660,"mobile home, manufactured home",4.5956514e-07,4.686262e-08
661,Model T,1.8185535e-06,1.4807193e-08
662,modem,4.6657616e-09,2.2328488e-10
663,monastery,8.442497e-09,1.5853152e-10
664,monitor,1.3583244e-07,7.006667e-09
665,moped,3.407821e-08,3.670886e-09
666,mortar,8.969422e-09,2.150352e-09
667,mortarboard,4.921901e-09,1.5063324e-10
668,mosque,9.048326e-09,3.406793e-10
669,mosquito net,2.7188995e-09,1.4916682e-10
670,"motor scooter, scooter",1.8702146e-07,1.4548268e-08
671,"mountain bike, all-terrain bike, off-roader",1.0330576e-08,8.101807e-10
672,mountain tent,9.817212e-07,1.9830084e-07
673,"mouse, computer mouse",3.8225033e-07,1.21428805e-08
674,mousetrap,5.002901e-09,1.5498687e-09
675,moving van,2.9465343e-07,5.8200456e-08
676,muzzle,5.8147136e-09,1.3582396e-09
677,nail,2.4276807e-09,3.8763465e-10
678,neck brace,3.8333727e-08,3.2979248e-09
679,necklace,1.3590065e-08,3.0155925e-10
680,nipple,4.572569e-09,5.191886e-10
681,"notebook, notebook computer",4.598284e-08,1.4603169e-09
682,obelisk,6.6384964e-09,1.6707866e-10
683,"oboe, hautboy, hautbois",1.3701565e-08,3.3781086e-10
684,"ocarina, sweet potato",6.1244506e-08,1.4299045e-09
685,"odometer, hodometer, mileometer, milometer",1.8426442e-07,4.8859867e-09
686,oil filter,8.527824e-08,1.1781811e-09
687,"organ, pipe organ",2.710594e-09,4.1007458e-11
688,"oscilloscope, scope, cathode-ray oscilloscope, CRO",2.583872e-10,2.0350097e-11
689,overskirt,2.8441574e-10,9.420415e-12
690,oxcart,2.3968498e-09,2.8161432e-10
691,oxygen mask,2.6570323e-08,1.2187547e-08
692,packet,1.7186105e-08,2.3509e-09
693,"paddle, boat paddle",7.138247e-08,9.0209755e-07
694,"paddlewheel, paddle wheel",1.06306475e-08,4.2856005e-08
695,padlock,1.8060488e-08,2.3248807e-09
696,paintbrush,6.2968173e-09,2.633139e-09
697,"pajama, pyjama, pj's, jammies",2.5297342e-09,5.901707e-11
698,palace,9.64432e-09,4.480058e-10
699,"panpipe, pandean pipe, syrinx",2.298574e-09,1.224385e-10
700,paper towel,2.600188e-09,7.928629e-11
701,"parachute, chute",5.7668807e-08,9.101457e-08
702,"parallel bars, bars",6.061873e-10,2.9671175e-11
703,park bench,2.2636947e-08,3.0607117e-09
704,parking meter,8.227336e-07,2.458781e-07
705,"passenger car, coach, carriage",0.00018863585,2.1594612e-06
706,"patio, terrace",5.027159e-09,1.2907465e-10
707,"pay-phone, pay-station",1.9509494e-09,5.6982136e-10
708,"pedestal, plinth, footstall",1.0341237e-09,1.7354214e-11
709,"pencil box, pencil case",5.7866473e-08,8.928479e-09
710,pencil sharpener,1.5657262e-08,3.5380623e-09
711,"perfume, essence",5.3100825e-07,1.3867791e-08
712,Petri dish,3.5197592e-09,8.8166606e-11
713,photocopier,2.1950557e-09,3.4187045e-10
714,"pick, plectrum, plectron",2.6298146e-09,6.976907e-11
715,pickelhaube,5.6799183e-09,8.25371e-10
716,"picket fence, paling",3.724136e-09,1.0959335e-10
717,"pickup, pickup truck",0.015935669,0.000803738
718,pier,1.4193425e-08,1.5750635e-08
719,"piggy bank, penny bank",2.1034849e-07,2.3636476e-08
720,pill bottle,3.1716785e-09,1.7287191e-10
721,pillow,1.2658663e-08,8.5948193e-10
722,ping-pong ball,1.9413179e-08,2.6228735e-09
723,pinwheel,1.0425306e-09,7.835106e-11
724,"pirate, pirate ship",1.2760081e-09,2.6968576e-09
725,"pitcher, ewer",1.3893862e-08,5.17727e-10
726,"plane, carpenter's plane, woodworking plane",7.849586e-10,3.1080316e-10
727,planetarium,1.86053e-07,2.7997844e-08
728,plastic bag,9.593825e-08,7.11151e-09
729,plate rack,1.1040313e-10,1.6463822e-12
730,"plow, plough",1.0194785e-07,8.80463e-07
731,"plunger, plumber's helper",4.654509e-09,5.108469e-10
732,"Polaroid camera, Polaroid Land camera",6.9275825e-09,2.0530193e-09
733,pole,9.950279e-08,1.1839847e-08
734,"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",1.1690325e-06,9.257458e-07
735,poncho,1.0969e-08,3.2703509e-09
736,"pool table, billiard table, snooker table",2.683752e-08,1.1319375e-09
737,"pop bottle, soda bottle",6.912321e-08,5.9236025e-09
738,"pot, flowerpot",5.696623e-10,4.3615427e-11
739,potter's wheel,1.5831991e-10,1.0556363e-11
740,power drill,7.989994e-09,3.5047754e-09
741,"prayer rug, prayer mat",4.59403e-09,8.778235e-11
742,printer,1.9512443e-08,4.7526725e-09
743,"prison, prison house",1.0948825e-09,1.5453133e-10
744,"projectile, missile",1.255235e-07,7.61956e-07
745,projector,6.098971e-07,4.799743e-09
746,"puck, hockey puck",5.8217964e-08,1.449417e-07
747,"punching bag, punch bag, punching ball, punchball",4.5125845e-10,5.756325e-11
748,purse,1.0054472e-07,6.4203776e-09
749,"quill, quill pen",4.1641197e-08,2.099838e-09
750,"quilt, comforter, comfort, puff",1.8014983e-07,4.190077e-09
751,"racer, race car, racing car",0.04323493,0.0067471787
752,"racket, racquet",5.7748024e-09,1.2422467e-09
753,radiator,1.8126267e-08,1.0279748e-09
754,"radio, wireless",1.3269639e-07,4.157279e-09
755,"radio telescope, radio reflector",3.0052911e-09,1.0935134e-10
756,rain barrel,3.778811e-08,1.9075532e-09
757,"recreational vehicle, RV, R.V.",1.0500798e-06,1.17842276e-07
758,reel,4.7433832e-07,9.903367e-08
759,reflex camera,8.925439e-08,3.4421646e-08
760,"refrigerator, icebox",1.3850566e-09,1.1425613e-10
761,"remote control, remote",3.1246046e-08,9.390703e-09
762,"restaurant, eating house, eating place, eatery",4.1626507e-08,4.010624e-10
763,"revolver, six-gun, six-shooter",9.835204e-07,3.9238543e-08
764,rifle,8.0629626e-08,2.1842995e-08
765,"rocking chair, rocker",1.2321135e-09,9.299376e-12
766,rotisserie,4.924547e-10,1.5717838e-11
767,"rubber eraser, rubber, pencil eraser",9.172563e-10,1.3920276e-10
768,rugby ball,2.7242464e-09,6.4866457e-10
769,"rule, ruler",5.5549054e-10,1.1613623e-10
770,running shoe,7.060994e-08,3.9304833e-08
771,safe,9.097109e-09,2.1763086e-10
772,safety pin,9.978972e-09,4.929879e-10
773,"saltshaker, salt shaker",1.4724299e-08,8.844405e-10
774,sandal,3.9595406e-08,3.536922e-09
775,sarong,1.1061443e-08,2.492634e-10
776,"sax, saxophone",1.2716281e-08,5.481423e-10
777,scabbard,1.3165663e-08,2.4453825e-10
778,"scale, weighing machine",6.847017e-09,3.6244513e-10
779,school bus,1.2901091e-07,2.1171695e-07
780,schooner,7.720983e-09,7.973055e-09
781,scoreboard,2.2984425e-09,4.878125e-10
782,"screen, CRT screen",1.2593262e-07,6.416313e-09
783,screw,5.829071e-09,2.5452713e-09
784,screwdriver,2.8505415e-08,1.2322864e-08
785,"seat belt, seatbelt",7.211399e-08,9.2628e-09
786,sewing machine,1.2236897e-08,1.2236082e-09
787,"shield, buckler",2.9135059e-09,6.642613e-10
788,"shoe shop, shoe-shop, shoe store",2.6137377e-09,2.9477823e-10
789,shoji,3.8048e-10,2.9082288e-12
790,shopping basket,3.3072838e-09,2.2913038e-10
791,shopping cart,5.5577303e-08,9.654116e-09
792,shovel,6.490534e-08,2.5654424e-07
793,shower cap,4.603495e-09,1.0462223e-09
794,shower curtain,8.321824e-09,6.7979716e-10
795,ski,1.0379814e-08,5.0629804e-08
796,ski mask,1.4091033e-08,3.1406433e-08
797,sleeping bag,1.052517e-08,8.173297e-10
798,"slide rule, slipstick",4.0081955e-11,1.9588823e-12
799,sliding door,8.417933e-08,2.321283e-09
800,"slot, one-armed bandit",4.328808e-09,5.3182396e-11
801,snorkel,8.142143e-08,1.7627472e-07
802,snowmobile,8.589829e-07,3.836925e-05
803,"snowplow, snowplough",1.3466444e-06,0.0007144518
804,soap dispenser,6.6380657e-09,2.03316e-10
805,soccer ball,2.50456e-07,6.0318385e-08
806,sock,1.1464775e-09,1.15754954e-10
807,"solar dish, solar collector, solar furnace",3.291697e-08,1.4285851e-09
808,sombrero,6.4392722e-09,6.305651e-10
809,soup bowl,2.041166e-07,3.0446066e-09
810,space bar,1.4235802e-08,3.1415406e-09
811,space heater,1.3163127e-08,1.0378846e-09
812,space shuttle,8.072865e-08,2.2995688e-07
813,spatula,3.3126184e-09,2.9247307e-10
814,speedboat,6.014508e-05,0.0062016235
815,"spider web, spider's web",7.069052e-10,1.4794832e-11
816,spindle,1.8408366e-09,4.9783433e-10
817,"sports car, sport car",0.5306561,0.0026458313
818,"spotlight, spot",5.12615e-07,1.7892217e-08
819,stage,7.534047e-09,1.8724677e-09
820,steam locomotive,7.0749637e-09,7.630264e-09
821,steel arch bridge,2.5727618e-07,8.024626e-08
822,steel drum,2.3738511e-09,6.714444e-10
823,stethoscope,2.1180153e-08,1.9287612e-10
824,stole,9.971343e-09,1.1822217e-09
825,stone wall,1.6035435e-09,1.9013263e-10
826,"stopwatch, stop watch",9.936528e-08,5.7037832e-09
827,stove,4.7499626e-08,6.186933e-10
828,strainer,1.0774937e-07,9.45483e-09
829,"streetcar, tram, tramcar, trolley, trolley car",2.3833296e-08,1.6322986e-09
830,stretcher,1.3018957e-08,3.131478e-09
831,"studio couch, day bed",1.1146483e-07,7.271422e-10
832,"stupa, tope",2.0675266e-09,3.17877e-10
833,"submarine, pigboat, sub, U-boat",3.2653148e-08,1.5720982e-06
834,"suit, suit of clothes",5.467121e-08,2.9212421e-09
835,sundial,2.6527978e-09,1.1443584e-10
836,sunglass,2.2226743e-07,5.9317465e-08
837,"sunglasses, dark glasses, shades",2.610049e-07,3.2053187e-08
838,"sunscreen, sunblock, sun blocker",3.5742822e-08,2.8634404e-09
839,suspension bridge,9.235256e-09,3.6819021e-09
840,"swab, swob, mop",1.2116153e-08,4.793266e-09
841,sweatshirt,1.790607e-08,2.0678748e-09
842,"swimming trunks, bathing trunks",3.407886e-08,3.108284e-08
843,swing,1.6090523e-09,3.441984e-10
844,"switch, electric switch, electrical switch",3.3970466e-09,3.352512e-09
845,syringe,9.132016e-09,1.3640263e-09
846,table lamp,2.2798222e-08,1.3037613e-10
847,"tank, army tank, armored combat vehicle, armoured combat vehicle",2.4077883e-08,2.3602713e-06
848,tape player,5.8333035e-07,1.088226e-07
849,teapot,2.7966908e-07,7.047039e-08
850,"teddy, teddy bear",1.352755e-09,7.398451e-10
851,"television, television system",8.1119694e-08,1.15478995e-08
852,tennis ball,5.4989524e-09,4.998896e-10
853,"thatch, thatched roof",1.6733442e-09,9.518457e-11
854,"theater curtain, theatre curtain",6.834143e-08,4.5755263e-10
855,thimble,8.103909e-09,2.0858539e-10
856,"thresher, thrasher, threshing machine",6.690218e-09,4.353327e-09
857,throne,2.3222293e-09,1.5694293e-11
858,tile roof,8.6404475e-07,6.407019e-09
859,toaster,5.2645555e-07,5.1448495e-08
860,"tobacco shop, tobacconist shop, tobacconist",1.9066793e-09,4.3412253e-11
861,toilet seat,3.9155887e-09,2.3358226e-10
862,torch,5.478769e-07,5.369691e-08
863,totem pole,8.504105e-09,7.6167084e-10
864,"tow truck, tow car, wrecker",6.398388e-05,3.728748e-05
865,toyshop,2.355406e-08,5.616972e-09
866,tractor,1.2049647e-07,3.660793e-07
867,"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi",4.943803e-06,2.3769098e-06
868,tray,8.85544e-08,1.2979956e-09
869,trench coat,1.2548012e-08,7.5257894e-10
870,"tricycle, trike, velocipede",1.7436805e-07,2.7741558e-09
871,trimaran,2.0503182e-07,9.689697e-06
872,tripod,1.9542872e-08,3.0293317e-09
873,triumphal arch,2.7372988e-09,1.1398187e-10
874,"trolleybus, trolley coach, trackless trolley",7.707064e-09,5.146908e-09
875,trombone,2.9988225e-08,1.0814258e-09
876,"tub, vat",1.8816716e-07,1.2348822e-07
877,turnstile,5.4556054e-10,2.4294122e-11
878,typewriter keyboard,8.133546e-09,1.3677258e-09
879,umbrella,3.015561e-07,1.368604e-07
880,"unicycle, monocycle",4.278933e-08,9.133463e-10
881,"upright, upright piano",3.9139364e-10,2.1831884e-11
882,"vacuum, vacuum cleaner",9.2652255e-07,1.4491557e-07
883,vase,6.27222e-09,2.988509e-10
884,vault,9.262512e-09,1.2062285e-10
885,velvet,6.793957e-08,4.2314927e-10
886,vending machine,8.624176e-10,5.0065077e-11
887,vestment,3.5025527e-10,4.926903e-12
888,viaduct,1.250902e-07,2.4249022e-08
889,"violin, fiddle",7.692525e-09,9.317656e-10
890,volleyball,4.650772e-09,2.1953124e-09
891,waffle iron,3.6548315e-08,1.4883721e-09
892,wall clock,2.1003427e-08,1.3081627e-10
893,"wallet, billfold, notecase, pocketbook",3.6343934e-08,1.6958915e-09
894,"wardrobe, closet, press",1.8504224e-09,2.392569e-11
895,"warplane, military plane",2.7462454e-06,9.888145e-06
896,"washbasin, handbasin, washbowl, lavabo, wash-hand basin",1.7270104e-07,1.2241434e-08
897,"washer, automatic washer, washing machine",5.9289116e-09,5.902813e-10
898,water bottle,1.9238212e-07,5.387161e-08
899,water jug,3.76568e-08,6.1257475e-09
900,water tower,8.6989305e-10,2.9098743e-10
901,whiskey jug,2.4380566e-09,1.1846046e-10
902,whistle,4.1408796e-07,2.1794554e-08
903,wig,1.2401894e-08,1.5433575e-10
904,window screen,1.3297171e-08,5.107037e-10
905,window shade,4.2015507e-09,4.5044492e-11
906,Windsor tie,2.2300184e-09,1.1090184e-11
907,wine bottle,1.9332367e-08,2.6877056e-10
908,wing,1.8820467e-07,5.959405e-08
909,wok,4.336105e-09,5.982233e-10
910,wooden spoon,8.200009e-10,8.377065e-11
911,"wool, woolen, woollen",1.1820389e-08,1.2018655e-09
912,"worm fence, snake fence, snake-rail fence, Virginia fence",1.15349925e-08,1.314448e-10
913,wreck,9.9832896e-08,4.470596e-06
914,yawl,1.3273651e-09,3.1479646e-09
915,yurt,5.256799e-07,1.8289326e-08
916,"web site, website, internet site, site",5.5401717e-08,5.447428e-09
917,comic book,2.8493783e-08,9.384861e-10
918,"crossword puzzle, crossword",2.365282e-09,1.5229379e-10
919,street sign,6.1340457e-09,7.15873e-10
920,"traffic light, traffic signal, stoplight",2.4034247e-08,4.202178e-09
