,imagenet_class,original_score,perturbated_score
425,barn,5.0506074e-08,2.6906846e-09
426,barometer,1.0046066e-07,5.058832e-09
427,"barrel, cask",8.5233467e-07,2.8766156e-08
428,"barrow, garden cart, lawn cart, wheelbarrow",1.1362399e-06,5.681412e-09
429,baseball,1.1877069e-06,1.880964e-09
430,basketball,5.3895675e-08,1.4342978e-10
431,bassinet,4.0257426e-08,8.84501e-09
432,bassoon,1.3835556e-07,1.4334861e-09
433,"bathing cap, swimming cap",4.875627e-07,4.4962896e-08
434,bath towel,1.2477922e-05,4.711137e-06
435,"bathtub, bathing tub, bath, tub",6.4668916e-07,6.1795284e-08
436,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",7.653314e-08,1.296037e-10
437,"beacon, lighthouse, beacon light, pharos",1.0767423e-06,8.306044e-09
438,beaker,1.6673823e-08,7.453035e-09
439,"bearskin, busby, shako",2.3329663e-07,8.149928e-09
440,beer bottle,3.666825e-07,5.5264895e-09
441,beer glass,3.0592213e-07,1.5283769e-08
442,"bell cote, bell cot",2.7816393e-08,1.463352e-09
443,bib,1.9664748e-08,1.4486067e-08
444,"bicycle-built-for-two, tandem bicycle, tandem",9.362704e-08,1.0281209e-09
445,"bikini, two-piece",1.1156287e-07,2.5823157e-09
446,"binder, ring-binder",2.3004117e-07,1.937089e-07
447,"binoculars, field glasses, opera glasses",1.1946377e-06,7.16093e-08
448,birdhouse,5.2397432e-08,6.0258047e-09
449,boathouse,1.1447349e-07,5.5971583e-10
450,"bobsled, bobsleigh, bob",5.9133008e-08,2.4396143e-09
451,"bolo tie, bolo, bola tie, bola",1.2570781e-08,1.82156e-09
452,"bonnet, poke bonnet",1.6373504e-07,1.0947371e-07
453,bookcase,7.2299706e-08,3.016121e-09
454,"bookshop, bookstore, bookstall",2.8420965e-08,2.8677993e-09
455,bottlecap,4.090153e-08,2.5425184e-09
456,bow,1.1983277e-08,2.173114e-09
457,"bow tie, bow-tie, bowtie",4.3600658e-06,4.4497352e-07
458,"brass, memorial tablet, plaque",1.7918348e-08,2.912994e-09
459,"brassiere, bra, bandeau",1.9038872e-08,7.2442835e-10
460,"breakwater, groin, groyne, mole, bulwark, seawall, jetty",7.138757e-06,1.6325104e-07
461,"breastplate, aegis, egis",5.7854933e-08,5.5133427e-08
462,broom,2.4366885e-08,4.460974e-09
463,"bucket, pail",5.2979685e-05,6.7287624e-07
464,buckle,6.2175e-07,7.799789e-08
465,bulletproof vest,3.7071885e-08,1.3301772e-10
466,"bullet train, bullet",5.9262515e-08,1.1146803e-10
467,"butcher shop, meat market",2.2474247e-09,3.3849878e-10
468,"cab, hack, taxi, taxicab",1.7306762e-06,2.1178977e-08
469,"caldron, cauldron",1.4033004e-08,1.8646862e-09
470,"candle, taper, wax light",5.164039e-09,1.237169e-09
471,cannon,2.9463064e-07,4.1526316e-09
472,canoe,1.5992467e-06,1.2597385e-08
473,"can opener, tin opener",1.1416261e-08,2.1040028e-08
474,cardigan,9.463641e-08,1.3054455e-07
475,car mirror,5.291959e-07,8.577838e-08
476,"carousel, carrousel, merry-go-round, roundabout, whirligig",3.7230026e-09,4.5740914e-10
477,"carpenter's kit, tool kit",1.0041568e-08,3.0217235e-09
478,carton,2.453156e-07,3.7412022e-08
479,car wheel,6.9259636e-07,4.5239523e-09
480,"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM",5.743956e-07,1.9505965e-08
481,cassette,1.7307405e-08,3.4734164e-08
482,cassette player,5.9222067e-08,6.5096106e-09
483,castle,2.1398232e-07,3.3422367e-09
484,catamaran,8.467973e-08,2.8776292e-09
485,CD player,4.428765e-08,5.0624616e-09
486,"cello, violoncello",3.5295102e-09,1.3033973e-10
487,"cellular telephone, cellular phone, cellphone, cell, mobile phone",4.7031264e-07,4.070156e-08
488,chain,5.447513e-07,1.5865314e-08
489,chainlink fence,4.5044126e-07,8.585755e-09
490,"chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour",7.595349e-08,1.6738554e-08
491,"chain saw, chainsaw",3.991345e-08,1.3430215e-09
492,chest,3.9432592e-07,4.3746013e-08
493,"chiffonier, commode",6.315553e-08,1.7644394e-09
494,"chime, bell, gong",2.893755e-08,1.6403158e-08
495,"china cabinet, china closet",2.9023392e-08,2.3712793e-10
496,Christmas stocking,6.685852e-08,5.3735796e-08
497,"church, church building",7.6983774e-08,1.8241398e-09
498,"cinema, movie theater, movie theatre, movie house, picture palace",5.6915077e-08,9.329955e-10
499,"cleaver, meat cleaver, chopper",8.408039e-08,9.7647835e-08
500,cliff dwelling,3.2695786e-09,8.7845803e-10
501,cloak,5.1383886e-08,2.9189911e-08
502,"clog, geta, patten, sabot",1.3171635e-07,1.0467575e-07
503,cocktail shaker,8.435282e-08,8.94864e-09
504,coffee mug,6.645216e-07,1.1588555e-08
505,coffeepot,4.1503657e-08,4.2636548e-09
506,"coil, spiral, volute, whorl, helix",6.965562e-07,2.1850436e-08
507,combination lock,1.0140199e-06,5.6004428e-08
508,"computer keyboard, keypad",8.311461e-08,6.3310055e-09
509,"confectionery, confectionary, candy store",1.7489256e-08,4.981034e-11
510,"container ship, containership, container vessel",3.92171e-07,4.5007897e-10
511,convertible,2.3645908e-08,1.8673794e-10
512,"corkscrew, bottle screw",2.9273242e-08,3.233555e-09
513,"cornet, horn, trumpet, trump",3.762524e-08,1.7209514e-09
514,cowboy boot,9.907866e-08,4.060988e-09
515,"cowboy hat, ten-gallon hat",1.213275e-07,3.4873104e-08
516,cradle,4.5505885e-08,1.3990035e-09
517,crane,1.2700822e-07,8.20625e-10
518,crash helmet,7.10346e-07,3.1192567e-08
519,crate,1.6139032e-06,2.7643836e-08
520,"crib, cot",3.455137e-08,6.2459987e-10
521,Crock Pot,3.913048e-08,1.7603718e-09
522,croquet ball,4.1532508e-07,5.5534608e-11
523,crutch,1.8642639e-06,1.0599487e-08
524,cuirass,1.967184e-08,1.6137212e-08
525,"dam, dike, dyke",8.665496e-08,5.9598175e-09
526,desk,3.7766092e-08,1.5580421e-09
527,desktop computer,2.8642233e-08,1.5034939e-08
528,"dial telephone, dial phone",5.3246843e-08,3.726686e-09
529,"diaper, nappy, napkin",5.1689074e-07,1.02751045e-07
530,digital clock,4.0668178e-07,1.3838417e-09
531,digital watch,3.1572933e-06,1.2439797e-08
532,"dining table, board",3.012054e-09,1.6583136e-11
533,"dishrag, dishcloth",3.3988332e-08,4.174813e-09
534,"dishwasher, dish washer, dishwashing machine",1.0047326e-06,3.9247492e-08
535,"disk brake, disc brake",1.05367135e-07,1.2995907e-08
536,"dock, dockage, docking facility",2.4926824e-06,1.5456115e-08
537,"dogsled, dog sled, dog sleigh",2.2211307e-06,1.1005007e-07
538,dome,1.2608065e-07,2.5261508e-09
539,"doormat, welcome mat",1.5514162e-05,4.846088e-07
540,"drilling platform, offshore rig",4.6049056e-08,6.742055e-10
541,"drum, membranophone, tympan",2.5407687e-07,5.0459477e-09
542,drumstick,1.6560698e-07,2.997299e-09
543,dumbbell,4.0729932e-07,3.6542218e-09
544,Dutch oven,3.4321218e-08,7.151287e-10
545,"electric fan, blower",1.1095066e-07,1.0721776e-07
546,electric guitar,8.050548e-09,1.5580005e-09
547,electric locomotive,6.8996026e-10,6.3115958e-12
548,entertainment center,2.4131788e-08,1.0659776e-09
549,envelope,5.383485e-08,6.297528e-08
550,espresso maker,1.5167332e-08,4.892191e-10
551,face powder,6.245071e-08,3.4473113e-09
552,"feather boa, boa",7.989324e-07,1.0652166e-07
553,"file, file cabinet, filing cabinet",3.3941967e-07,1.09083675e-08
554,fireboat,1.4340259e-06,2.0030713e-08
555,"fire engine, fire truck",1.3113377e-07,6.892568e-11
556,"fire screen, fireguard",2.634255e-09,1.197932e-10
557,"flagpole, flagstaff",1.5513564e-06,2.3503432e-08
558,"flute, transverse flute",7.512676e-08,1.846689e-08
559,folding chair,5.2527747e-07,9.043833e-10
560,football helmet,1.8618458e-06,3.5705254e-09
561,forklift,1.2499693e-07,3.805229e-09
562,fountain,4.023196e-07,1.052166e-07
563,fountain pen,6.563455e-08,1.3609932e-08
564,four-poster,1.6971053e-09,2.780578e-10
565,freight car,2.6989937e-09,5.983092e-11
566,"French horn, horn",1.02376285e-08,1.0354062e-09
567,"frying pan, frypan, skillet",2.2130092e-08,1.0857424e-09
568,fur coat,5.6855976e-07,8.505734e-07
569,"garbage truck, dustcart",2.3895815e-08,5.5111048e-11
570,"gasmask, respirator, gas helmet",1.9234999e-07,1.5084915e-07
571,"gas pump, gasoline pump, petrol pump, island dispenser",3.2180688e-07,5.814998e-10
572,goblet,5.1685845e-08,2.0817604e-08
573,go-kart,1.7263817e-08,4.4770904e-10
574,golf ball,2.6925514e-05,8.473744e-09
575,"golfcart, golf cart",4.036053e-08,9.491835e-11
576,gondola,3.7075704e-08,5.4359e-10
577,"gong, tam-tam",1.7636816e-08,4.23397e-09
578,gown,4.348872e-07,4.968412e-08
579,"grand piano, grand",5.0356878e-08,5.1907123e-10
580,"greenhouse, nursery, glasshouse",1.7606299e-08,5.3613813e-10
581,"grille, radiator grille",6.9485004e-08,2.0304e-09
582,"grocery store, grocery, food market, market",3.302491e-08,3.6112408e-10
583,guillotine,3.2267085e-08,9.112714e-10
584,hair slide,2.3132307e-09,1.0640322e-08
585,hair spray,1.9781622e-07,3.263116e-08
586,half track,5.5461045e-09,6.886642e-11
587,hammer,4.3606002e-07,1.10980494e-07
588,hamper,2.3967432e-08,7.1611725e-09
589,"hand blower, blow dryer, blow drier, hair dryer, hair drier",6.6247657e-07,5.6635764e-07
590,"hand-held computer, hand-held microcomputer",1.6213063e-08,5.087821e-10
591,"handkerchief, hankie, hanky, hankey",8.128564e-08,5.204181e-08
592,"hard disc, hard disk, fixed disk",2.2197518e-08,1.13550085e-08
593,"harmonica, mouth organ, harp, mouth harp",8.1600206e-08,2.4109863e-08
594,harp,3.8403045e-09,4.590803e-10
595,"harvester, reaper",2.3590665e-09,1.6243973e-11
596,hatchet,2.523616e-07,2.5904173e-08
597,holster,2.0025006e-08,9.287401e-09
598,"home theater, home theatre",1.848037e-08,5.3570703e-09
599,honeycomb,2.796012e-08,8.867133e-10
600,"hook, claw",7.159978e-07,1.2175067e-07
601,"hoopskirt, crinoline",1.2939279e-08,7.6053935e-10
602,"horizontal bar, high bar",7.573144e-08,1.3531987e-09
603,"horse cart, horse-cart",5.6935896e-09,1.0411726e-10
604,hourglass,1.6025979e-08,4.5030912e-10
605,iPod,1.5794117e-07,2.3014614e-08
606,"iron, smoothing iron",3.266163e-07,1.2135544e-06
607,jack-o'-lantern,3.3601375e-09,4.9179424e-12
608,"jean, blue jean, denim",2.5094025e-06,1.340026e-06
609,"jeep, landrover",6.534061e-07,7.433623e-10
610,"jersey, T-shirt, tee shirt",1.0459888e-06,9.529308e-08
611,jigsaw puzzle,3.8825817e-08,1.0085397e-08
612,"jinrikisha, ricksha, rickshaw",1.3421144e-08,4.536572e-11
613,joystick,4.8221548e-08,3.532584e-09
614,kimono,1.0757383e-08,4.888388e-09
615,knee pad,2.9043445e-06,8.3517483e-07
616,knot,1.9292106e-06,3.1345775e-07
617,"lab coat, laboratory coat",6.1840655e-07,5.5138547e-09
618,ladle,2.6619396e-08,5.1451665e-09
619,"lampshade, lamp shade",4.211875e-08,2.4537979e-08
620,"laptop, laptop computer",3.692026e-07,1.04710445e-08
621,"lawn mower, mower",9.915522e-08,7.1239364e-10
622,"lens cap, lens cover",2.2800264e-06,8.571133e-08
623,"letter opener, paper knife, paperknife",3.6223187e-09,5.07685e-09
624,library,1.2023074e-07,1.193704e-09
625,lifeboat,3.5190948e-07,1.0519704e-09
626,"lighter, light, igniter, ignitor",2.024619e-07,1.9671893e-08
627,"limousine, limo",5.992279e-08,1.3092451e-10
628,"liner, ocean liner",8.170139e-07,2.0776548e-08
629,"lipstick, lip rouge",1.1466496e-08,7.1651035e-10
630,Loafer,8.404383e-08,2.4844737e-09
631,lotion,2.1395623e-07,4.6551465e-09
632,"loudspeaker, speaker, speaker unit, loudspeaker system, speaker system",3.84442e-07,6.3472584e-08
633,"loupe, jeweler's loupe",1.2345492e-07,1.8511253e-08
634,"lumbermill, sawmill",3.3314587e-09,1.6735217e-10
635,magnetic compass,2.6128394e-08,1.3704142e-09
636,"mailbag, postbag",1.746961e-07,1.3069965e-07
637,"mailbox, letter box",1.6816223e-06,1.0590897e-08
638,maillot,2.4451692e-06,2.3015534e-08
639,"maillot, tank suit",2.2045423e-07,1.1431785e-08
640,manhole cover,4.0857554e-08,4.2457278e-09
641,maraca,7.0104825e-08,8.562529e-10
642,"marimba, xylophone",5.7894454e-08,1.00316505e-10
643,mask,2.1975733e-07,1.4558404e-06
644,matchstick,1.4336587e-07,6.0881895e-09
645,maypole,3.6624526e-09,3.4396038e-11
646,"maze, labyrinth",4.825327e-07,8.065541e-09
647,measuring cup,1.9442534e-07,5.0875903e-09
648,"medicine chest, medicine cabinet",7.36467e-08,7.912601e-09
649,"megalith, megalithic structure",2.1161636e-08,1.4261291e-08
650,"microphone, mike",1.6388432e-06,2.5525964e-07
651,"microwave, microwave oven",4.047624e-08,3.5784409e-09
652,military uniform,8.768261e-08,7.134992e-10
653,milk can,5.705322e-08,1.7927448e-09
654,minibus,3.8294755e-07,4.9482257e-10
655,"miniskirt, mini",5.375259e-07,2.4796131e-08
656,minivan,2.7450392e-07,7.9269635e-10
657,missile,8.8467445e-08,1.2283167e-09
658,mitten,1.4591764e-08,3.0906213e-09
659,mixing bowl,1.775059e-07,3.1524323e-09
660,"mobile home, manufactured home",9.315508e-08,1.9330573e-10
661,Model T,6.7997674e-09,1.846267e-11
662,modem,1.1496607e-08,1.4833866e-08
663,monastery,2.4543703e-09,1.0234951e-10
664,monitor,1.2581161e-07,1.14856434e-07
665,moped,8.3004984e-08,8.050613e-10
666,mortar,4.0959436e-09,1.6271092e-09
667,mortarboard,2.1476288e-07,8.5781004e-08
668,mosque,3.1355583e-07,1.5925217e-09
669,mosquito net,2.0210713e-09,1.0903688e-08
670,"motor scooter, scooter",1.1732848e-07,2.2471696e-09
671,"mountain bike, all-terrain bike, off-roader",1.4343836e-07,1.330594e-09
672,mountain tent,1.02358655e-07,6.663575e-09
673,"mouse, computer mouse",3.7358298e-08,7.9267444e-08
674,mousetrap,9.404992e-09,8.34113e-09
675,moving van,2.2374998e-07,3.7434825e-10
676,muzzle,3.8535123e-05,2.1227527e-06
677,nail,5.327051e-08,9.9201834e-08
678,neck brace,6.648665e-07,4.6995325e-08
679,necklace,4.8429376e-09,4.192544e-09
680,nipple,7.045092e-08,1.56526e-08
681,"notebook, notebook computer",8.987899e-07,2.1247965e-08
682,obelisk,2.6642917e-08,1.5573386e-08
683,"oboe, hautboy, hautbois",8.0619394e-08,2.9186222e-09
684,"ocarina, sweet potato",5.6725852e-08,8.048333e-08
685,"odometer, hodometer, mileometer, milometer",3.2945575e-08,1.4767566e-10
686,oil filter,1.3542078e-08,3.181428e-08
687,"organ, pipe organ",6.2641674e-09,8.333409e-11
688,"oscilloscope, scope, cathode-ray oscilloscope, CRO",1.53758e-08,1.8285361e-09
689,overskirt,2.1766424e-09,5.584373e-10
690,oxcart,4.2648707e-09,7.014115e-11
691,oxygen mask,1.7703051e-07,7.0769495e-08
692,packet,6.281579e-08,9.857263e-08
693,"paddle, boat paddle",3.15128e-06,1.2917202e-07
694,"paddlewheel, paddle wheel",1.0887479e-06,6.67026e-10
695,padlock,6.695815e-07,1.8187428e-07
696,paintbrush,4.4013353e-07,1.397019e-06
697,"pajama, pyjama, pj's, jammies",4.7822745e-08,1.1190976e-08
698,palace,8.2618165e-08,1.3700452e-10
699,"panpipe, pandean pipe, syrinx",1.289321e-08,1.3687268e-09
700,paper towel,1.4925717e-05,6.7564993e-06
701,"parachute, chute",1.3455737e-06,3.4166064e-08
702,"parallel bars, bars",2.9239663e-07,3.5148409e-09
703,park bench,1.1731556e-06,6.2158754e-09
704,parking meter,3.193125e-06,1.2872434e-08
705,"passenger car, coach, carriage",1.889463e-07,7.558174e-11
706,"patio, terrace",8.445162e-09,2.196851e-10
707,"pay-phone, pay-station",2.6859294e-07,7.953592e-09
708,"pedestal, plinth, footstall",1.5280762e-07,3.7302648e-08
709,"pencil box, pencil case",3.0002038e-08,1.4986989e-07
710,pencil sharpener,4.9891383e-08,1.5443032e-08
711,"perfume, essence",2.5355341e-08,2.2302318e-08
712,Petri dish,2.4206562e-08,5.7292597e-09
713,photocopier,1.0598407e-08,1.2708368e-09
714,"pick, plectrum, plectron",3.09785e-08,1.3679262e-08
715,pickelhaube,3.795585e-09,3.019887e-08
716,"picket fence, paling",9.197084e-07,2.8304303e-08
717,"pickup, pickup truck",8.60656e-08,6.46591e-11
718,pier,2.385796e-07,3.2731813e-09
719,"piggy bank, penny bank",3.028716e-08,1.696001e-08
720,pill bottle,6.102572e-07,1.8035388e-08
721,pillow,1.8948133e-07,2.5076184e-07
722,ping-pong ball,1.4325565e-06,1.1848417e-09
723,pinwheel,1.5162792e-08,2.1536534e-10
724,"pirate, pirate ship",7.8379125e-09,4.3886536e-10
725,"pitcher, ewer",2.4185562e-08,3.0984555e-08
726,"plane, carpenter's plane, woodworking plane",5.412493e-10,3.07715e-10
727,planetarium,7.932365e-08,6.848514e-10
728,plastic bag,1.2425323e-06,6.762182e-07
729,plate rack,7.468952e-09,1.251962e-10
730,"plow, plough",6.5320545e-09,6.392066e-11
731,"plunger, plumber's helper",2.9434696e-07,2.4635696e-09
732,"Polaroid camera, Polaroid Land camera",4.94851e-08,8.1739915e-10
733,pole,6.5851923e-06,7.828913e-08
734,"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",6.871233e-07,1.1952805e-09
735,poncho,9.290121e-09,5.0777413e-09
736,"pool table, billiard table, snooker table",2.420565e-07,2.3269896e-10
737,"pop bottle, soda bottle",2.13597e-07,1.9437147e-08
738,"pot, flowerpot",1.2315106e-09,2.6891495e-10
739,potter's wheel,7.474738e-09,9.024189e-10
740,power drill,1.5169779e-06,2.3440844e-08
741,"prayer rug, prayer mat",3.0333986e-08,6.7631554e-09
742,printer,9.329564e-08,2.6771394e-09
743,"prison, prison house",8.3662535e-08,5.934542e-10
744,"projectile, missile",8.623797e-08,1.6072422e-09
745,projector,7.7292746e-08,3.114257e-08
746,"puck, hockey puck",3.9129156e-07,3.0361278e-08
747,"punching bag, punch bag, punching ball, punchball",1.6414295e-07,1.41045815e-08
748,purse,8.862853e-09,2.3185564e-08
749,"quill, quill pen",2.0726503e-08,1.5427399e-06
750,"quilt, comforter, comfort, puff",7.9103324e-07,9.939066e-08
751,"racer, race car, racing car",1.0909435e-07,2.2197357e-09
752,"racket, racquet",1.0709775e-06,8.203515e-09
753,radiator,3.7142254e-07,4.5054693e-07
754,"radio, wireless",9.430954e-08,1.26762485e-08
755,"radio telescope, radio reflector",6.0523995e-08,6.429695e-10
756,rain barrel,1.6121102e-07,1.7386926e-08
757,"recreational vehicle, RV, R.V.",2.9303087e-07,2.3882927e-09
758,reel,3.1391264e-06,2.291055e-08
759,reflex camera,9.455702e-08,2.3003729e-08
760,"refrigerator, icebox",1.5518276e-07,5.490546e-09
761,"remote control, remote",8.5420635e-07,8.12544e-08
762,"restaurant, eating house, eating place, eatery",1.864906e-08,5.792722e-11
763,"revolver, six-gun, six-shooter",5.9442486e-09,1.1342166e-09
764,rifle,1.2842797e-08,5.8874383e-10
765,"rocking chair, rocker",6.5693445e-07,1.9497735e-09
766,rotisserie,5.9117418e-09,4.3374748e-10
767,"rubber eraser, rubber, pencil eraser",3.2921503e-07,3.869278e-08
768,rugby ball,1.1447534e-05,1.3449807e-08
769,"rule, ruler",3.8366954e-07,1.12527964e-07
770,running shoe,4.205487e-07,1.8454074e-08
771,safe,3.925029e-07,2.5438586e-08
772,safety pin,9.967778e-09,7.8735695e-08
773,"saltshaker, salt shaker",4.061829e-07,2.1685453e-07
774,sandal,2.0105835e-08,3.272813e-09
775,sarong,4.689938e-08,2.8140228e-08
776,"sax, saxophone",5.2634928e-08,5.997952e-09
777,scabbard,6.4347594e-09,3.3993595e-09
778,"scale, weighing machine",9.559334e-07,2.1224553e-08
779,school bus,1.6205861e-06,1.6826992e-09
780,schooner,1.9740886e-08,1.0626889e-09
781,scoreboard,1.7872756e-07,2.2105744e-10
782,"screen, CRT screen",5.636584e-08,2.1408937e-08
783,screw,9.9977036e-08,4.466655e-08
784,screwdriver,1.7256042e-07,3.7119815e-08
785,"seat belt, seatbelt",4.4175654e-06,1.2653638e-06
786,sewing machine,2.5488054e-08,2.8177702e-09
787,"shield, buckler",8.19979e-08,3.7891088e-08
788,"shoe shop, shoe-shop, shoe store",6.9763706e-09,1.0107635e-09
789,shoji,4.479372e-08,9.522376e-10
790,shopping basket,2.8695712e-08,6.819187e-10
791,shopping cart,2.5560558e-07,5.6165605e-09
792,shovel,5.655368e-07,9.266998e-09
793,shower cap,4.202418e-06,8.9016487e-07
794,shower curtain,1.1831198e-07,1.2231008e-07
795,ski,4.8859e-07,5.7937804e-08
796,ski mask,1.15315544e-07,2.3810893e-08
797,sleeping bag,3.6974913e-07,3.349167e-07
798,"slide rule, slipstick",1.9170306e-08,1.4802429e-09
799,sliding door,4.6371247e-06,1.14936306e-07
800,"slot, one-armed bandit",5.1694123e-08,2.367813e-10
801,snorkel,1.5048003e-07,2.7471498e-07
802,snowmobile,9.9451825e-08,2.1607944e-08
803,"snowplow, snowplough",1.9364677e-08,4.9156496e-10
804,soap dispenser,5.686451e-08,8.487525e-09
805,soccer ball,0.00016685152,3.390445e-08
806,sock,8.19313e-08,5.309082e-08
807,"solar dish, solar collector, solar furnace",4.6946013e-08,9.497363e-10
808,sombrero,4.1793035e-07,1.4883774e-08
809,soup bowl,1.1233503e-08,9.748751e-10
810,space bar,1.2985983e-08,3.9578218e-10
811,space heater,4.5500266e-07,1.3105863e-07
812,space shuttle,1.4832991e-06,1.4732077e-08
813,spatula,5.3286135e-07,1.9009315e-08
814,speedboat,5.7152914e-07,1.6322172e-08
815,"spider web, spider's web",2.8145733e-08,1.8543446e-08
816,spindle,4.060987e-08,9.2634105e-09
817,"sports car, sport car",5.6652325e-08,5.691171e-10
818,"spotlight, spot",6.8292854e-07,2.9575978e-07
819,stage,1.0985567e-07,1.0395246e-08
820,steam locomotive,1.3521971e-08,1.7786131e-10
821,steel arch bridge,5.7335328e-08,5.1014837e-10
822,steel drum,3.8718088e-07,7.6005213e-10
823,stethoscope,2.2450888e-06,8.5051944e-08
824,stole,5.639308e-07,5.5597223e-08
825,stone wall,1.623584e-08,8.642897e-10
826,"stopwatch, stop watch",5.3174205e-07,5.309312e-09
827,stove,1.7848594e-08,2.8749358e-09
828,strainer,8.995257e-07,2.2032347e-07
829,"streetcar, tram, tramcar, trolley, trolley car",1.5159928e-08,1.1094498e-10
830,stretcher,4.6945183e-07,5.906322e-10
831,"studio couch, day bed",5.757938e-08,5.5017106e-09
832,"stupa, tope",9.018595e-09,1.782675e-10
833,"submarine, pigboat, sub, U-boat",5.7690965e-08,1.6815073e-07
834,"suit, suit of clothes",2.2844435e-07,1.6521659e-08
835,sundial,8.767487e-09,3.193732e-09
836,sunglass,1.2370886e-06,5.8726286e-08
837,"sunglasses, dark glasses, shades",1.901697e-06,2.7932746e-08
838,"sunscreen, sunblock, sun blocker",4.827877e-07,7.2600974e-09
839,suspension bridge,1.4577911e-08,3.8586762e-10
840,"swab, swob, mop",1.8507302e-06,1.1558171e-06
841,sweatshirt,4.531285e-07,5.0730367e-09
842,"swimming trunks, bathing trunks",1.3053182e-06,8.0455706e-08
843,swing,1.038317e-08,6.376289e-10
844,"switch, electric switch, electrical switch",2.614326e-07,1.2377923e-07
845,syringe,7.687915e-08,1.7866322e-08
846,table lamp,1.3014971e-08,8.451807e-09
847,"tank, army tank, armored combat vehicle, armoured combat vehicle",4.661538e-10,1.811235e-10
848,tape player,2.4568294e-07,1.3707182e-08
849,teapot,6.899593e-09,1.5651249e-09
850,"teddy, teddy bear",2.6147416e-06,4.5459583e-05
851,"television, television system",1.4483714e-07,6.904368e-08
852,tennis ball,0.0007908903,6.344502e-07
853,"thatch, thatched roof",1.8137684e-09,4.4392676e-10
854,"theater curtain, theatre curtain",3.3920444e-09,3.4027459e-09
855,thimble,5.6987208e-08,1.4580598e-07
856,"thresher, thrasher, threshing machine",1.3035584e-09,8.61228e-12
857,throne,6.215253e-09,8.282689e-10
858,tile roof,2.044505e-09,4.796028e-11
859,toaster,2.5481345e-08,2.143381e-09
860,"tobacco shop, tobacconist shop, tobacconist",1.07503695e-08,1.1896462e-10
861,toilet seat,2.0740107e-08,5.458872e-10
862,torch,5.788907e-07,4.9282316e-09
863,totem pole,2.2649967e-08,1.0453802e-08
864,"tow truck, tow car, wrecker",7.517001e-09,3.3691968e-12
865,toyshop,5.4402573e-08,4.6754702e-09
866,tractor,2.0498907e-08,3.6230519e-10
867,"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi",1.034682e-07,8.584818e-10
868,tray,8.928214e-08,3.9584222e-08
869,trench coat,6.003619e-07,2.8108685e-08
870,"tricycle, trike, velocipede",2.952607e-07,1.2013145e-09
871,trimaran,2.4476769e-08,1.1811095e-09
872,tripod,2.8190598e-06,1.3051599e-08
873,triumphal arch,3.428674e-08,2.5815623e-09
874,"trolleybus, trolley coach, trackless trolley",1.4871815e-08,1.5825277e-11
875,trombone,2.2881578e-08,1.9416821e-10
876,"tub, vat",1.9801187e-06,1.3079105e-07
877,turnstile,2.671878e-07,8.376072e-10
878,typewriter keyboard,2.6879228e-09,1.8354222e-10
879,umbrella,1.354527e-06,3.2070773e-08
880,"unicycle, monocycle",6.2232965e-07,1.9373077e-08
881,"upright, upright piano",2.6418189e-08,6.6974995e-11
882,"vacuum, vacuum cleaner",5.3928557e-07,2.3430207e-08
883,vase,5.156696e-09,2.8254783e-08
884,vault,2.8398533e-08,2.4467162e-09
885,velvet,6.286134e-08,1.4633248e-08
886,vending machine,2.720671e-07,3.8300887e-09
887,vestment,4.7110857e-09,2.192439e-10
888,viaduct,7.93359e-08,8.487295e-10
889,"violin, fiddle",2.6150166e-09,1.8215661e-10
890,volleyball,9.819279e-07,2.0307294e-09
891,waffle iron,5.5781886e-08,3.157678e-10
892,wall clock,7.502552e-08,8.062172e-09
893,"wallet, billfold, notecase, pocketbook",1.1432254e-08,1.49681e-08
894,"wardrobe, closet, press",6.7796464e-08,3.7374363e-08
895,"warplane, military plane",7.690672e-08,1.4712029e-08
896,"washbasin, handbasin, washbowl, lavabo, wash-hand basin",1.3304533e-07,2.4229806e-07
897,"washer, automatic washer, washing machine",1.9489521e-07,8.190965e-08
898,water bottle,1.5542832e-05,1.9410566e-06
899,water jug,1.0071533e-07,2.0013186e-08
900,water tower,1.9143077e-07,7.4239176e-10
901,whiskey jug,8.1556867e-10,3.475149e-10
902,whistle,2.3824605e-07,7.502154e-09
903,wig,6.404278e-07,8.6943226e-07
904,window screen,5.302712e-08,3.0010476e-08
905,window shade,1.6385641e-07,1.300216e-07
906,Windsor tie,3.0232158e-08,4.079395e-09
907,wine bottle,5.099901e-07,8.943453e-09
908,wing,1.2004404e-06,3.256078e-08
909,wok,1.7866101e-08,1.0409309e-09
910,wooden spoon,3.001745e-07,1.24261605e-08
911,"wool, woolen, woollen",2.7067918e-07,9.5170344e-07
912,"worm fence, snake fence, snake-rail fence, Virginia fence",2.0248973e-07,4.144086e-09
913,wreck,7.752855e-08,7.972745e-09
914,yawl,8.487048e-09,1.9652296e-10
915,yurt,3.484661e-08,5.038521e-10
916,"web site, website, internet site, site",4.5401313e-07,7.752536e-08
917,comic book,2.2946434e-08,3.1537915e-09
918,"crossword puzzle, crossword",2.540426e-06,2.7842107e-08
